price_date,sector,avg_daily_return_pct,max_daily_return_pct,min_daily_return_pct,ticker_count
2025-10-30,Healthcare,-0.2742,1.313,-2.9584,3
2025-10-30,Technology,-0.715,0.6303,-2.9157,3
2025-10-29,Consumer,-0.2501,0.458,-1.2703,3
2025-10-29,Energy,0.466,1.2345,0.0,2
2025-10-29,Financials,-0.2732,0.0491,-1.14,3
2025-10-29,Healthcare,-0.7423,0.0,-3.42,3
2025-10-29,Technology,0.5256,2.9896,-0.0959,3
2025-10-28,Consumer,-0.142,1.0045,-1.2444,3
2025-10-28,Energy,-0.3814,0.0,-0.7849,2
2025-10-28,Financials,0.0634,0.3978,-0.2829,3
2025-10-28,Healthcare,-0.3921,0.5082,-1.7709,3
2025-10-28,Technology,1.1729,4.982,0.0,3
2025-10-27,Consumer,-0.1026,1.231,-1.6012,3
2025-10-27,Energy,0.0742,0.4766,-0.18,2
2025-10-27,Financials,0.4784,1.2349,0.0,3
2025-10-27,Healthcare,0.158,0.96,-0.0525,3
2025-10-27,Technology,1.0996,2.8079,0.0,3
2025-10-24,Consumer,-0.0478,1.4112,-1.052,3
2025-10-24,Energy,-0.2869,0.0,-0.6387,2
2025-10-24,Financials,1.3294,4.4087,-0.0,3
2025-10-24,Healthcare,-0.0237,0.5687,-1.0755,3
2025-10-24,Technology,0.6808,2.2508,0.0,3
2025-10-23,Consumer,0.1502,1.4407,-0.2784,3
2025-10-23,Energy,0.4359,1.1071,0.0,2
2025-10-23,Financials,0.378,1.2916,0.0,3
2025-10-23,Healthcare,-0.1223,-0.0,-0.2877,3
2025-10-23,Technology,0.2473,1.0428,0.0,3
2025-10-22,Consumer,-0.0343,0.8661,-1.8376,3
2025-10-22,Energy,0.733,1.7745,0.0,2
2025-10-22,Financials,-0.6188,0.0,-1.8947,3
2025-10-22,Healthcare,-0.1721,0.5524,-1.0619,3
2025-10-22,Technology,-0.2622,0.5564,-1.644,3
2025-10-21,Consumer,0.3228,2.5637,-0.7753,3
2025-10-21,Energy,-0.1095,0.0089,-0.4467,2
2025-10-21,Financials,-0.5518,0.0,-1.7429,3
2025-10-21,Healthcare,-0.0096,0.648,-0.9498,3
2025-10-21,Technology,-0.0733,0.2021,-0.8103,3
2025-10-20,Consumer,0.16,1.6147,-0.6312,3
2025-10-20,Energy,0.3311,0.9145,0.0,2
2025-10-20,Financials,0.7945,1.6716,-0.0,3
2025-10-20,Healthcare,0.5338,2.2098,-0.0,3
2025-10-20,Technology,0.7087,3.9439,-0.3166,3
2025-10-17,Consumer,0.279,1.1834,-0.6668,3
2025-10-17,Energy,0.5873,1.4461,0.0,2
2025-10-17,Financials,0.0619,1.6654,-0.9656,3
2025-10-17,Healthcare,0.2848,1.1556,-0.0196,3
2025-10-17,Technology,0.5194,1.9559,0.0,3
2025-10-16,Consumer,-0.989,0.0,-3.0754,3
2025-10-16,Energy,-0.283,0.0,-0.8691,2
2025-10-16,Financials,-1.19,0.0,-3.5195,3
2025-10-16,Healthcare,-0.2333,0.4969,-1.2405,3
2025-10-16,Technology,-0.0019,1.101,-0.758,3
2025-10-15,Consumer,0.3691,1.6976,-0.3789,3
2025-10-15,Energy,-0.1973,0.0,-0.6056,2
2025-10-15,Financials,0.8667,4.3721,-0.3672,3
2025-10-15,Healthcare,-0.0039,0.339,-0.5302,3
2025-10-15,Technology,0.0825,0.6336,-0.1111,3
2025-10-14,Consumer,0.7471,4.9843,-1.6722,3
2025-10-14,Energy,0.0852,0.2962,0.0,2
2025-10-14,Financials,-0.2386,2.5174,-2.0362,3
2025-10-14,Healthcare,-0.0869,0.3541,-0.8492,3
2025-10-14,Technology,-0.7418,0.0444,-4.4021,3
2025-10-13,Consumer,0.4303,1.71,0.0,3
2025-10-13,Energy,0.8513,2.0416,0.0,2
2025-10-13,Financials,0.953,2.9332,0.0,3
2025-10-13,Healthcare,0.1777,1.1735,-0.2018,3
2025-10-13,Technology,0.7327,2.8172,0.0,3
2025-10-10,Consumer,-1.0483,0.0688,-4.9925,3
2025-10-10,Energy,-0.9344,0.0,-1.9307,2
2025-10-10,Financials,-0.9681,0.0,-2.2896,3
2025-10-10,Healthcare,-0.933,0.0,-3.5873,3
2025-10-10,Technology,-1.7548,0.0,-4.8865,3
2025-10-09,Consumer,0.5152,3.0706,-1.0982,3
2025-10-09,Energy,-0.5849,0.0,-1.366,2
2025-10-09,Financials,0.1396,0.4934,-0.1003,3
2025-10-09,Healthcare,-0.2639,0.7328,-1.7134,3
2025-10-09,Technology,-0.0325,1.8296,-1.5578,3
2025-10-08,Consumer,0.2036,1.5511,-0.3293,3
2025-10-08,Energy,-0.2413,0.0,-0.7553,2
2025-10-08,Financials,-0.6247,0.0,-1.664,3
2025-10-08,Healthcare,-0.0168,1.7214,-2.2459,3
2025-10-08,Technology,0.4969,2.1995,0.0,3
2025-10-07,Consumer,0.2247,0.5258,0.0,3
2025-10-07,Energy,0.1576,0.5778,0.0,2
2025-10-07,Financials,-0.2626,0.0,-0.8949,3
2025-10-07,Healthcare,0.1909,1.363,-0.6054,3
2025-10-07,Technology,-0.2033,0.0,-0.8684,3
2025-10-06,Consumer,0.1276,0.6332,-0.485,3
2025-10-06,Energy,0.284,0.8299,0.0,2
2025-10-06,Financials,0.0963,0.8608,-0.4937,3
2025-10-06,Healthcare,-0.681,0.0,-3.4344,3
2025-10-06,Technology,0.0908,2.1688,-1.1086,3
2025-10-03,Consumer,-0.182,0.3638,-1.3039,3
2025-10-03,Energy,0.4719,1.7701,0.0,2
2025-10-03,Financials,0.4139,1.36,0.0,3
2025-10-03,Healthcare,0.7222,1.832,0.0,3
2025-10-03,Technology,-0.0024,0.3461,-0.6724,3
2025-10-02,Consumer,0.0816,0.8068,-0.255,3
2025-10-02,Energy,-0.352,0.0,-0.7828,2
2025-10-02,Financials,-0.3653,0.0,-1.017,3
2025-10-02,Healthcare,0.1735,1.5561,-0.4778,3
2025-10-02,Technology,0.1292,0.8812,-0.7639,3
2025-10-01,Consumer,-0.2467,0.4828,-1.0673,3
2025-10-01,Energy,-0.2828,0.0,-0.6741,2
2025-10-01,Financials,-0.7703,-0.0,-1.7639,3
2025-10-01,Healthcare,1.333,6.7896,0.0,3
2025-10-01,Technology,0.1692,0.3537,0.0,3
2025-09-30,Consumer,-0.039,0.9554,-1.1703,3
2025-09-30,Energy,-0.4515,0.0,-1.287,2
2025-09-30,Financials,-0.4387,-0.0,-1.5834,3
2025-09-30,Healthcare,1.4936,6.8344,0.0,3
2025-09-30,Technology,0.5551,2.601,0.0,3
2025-09-29,Consumer,0.1851,1.0875,-0.0775,3
2025-09-29,Energy,-1.2736,0.0,-2.5593,2
2025-09-29,Financials,0.081,0.4022,-0.1171,3
2025-09-29,Healthcare,0.2936,1.0628,0.0,3
2025-09-29,Technology,0.3775,2.054,-0.4032,3
2025-09-26,Consumer,-0.3411,0.7472,-2.9004,3
2025-09-26,Energy,0.2654,1.4102,-0.3484,2
2025-09-26,Financials,0.417,0.9751,0.0,3
2025-09-26,Healthcare,0.2273,1.1141,-0.4283,3
2025-09-26,Technology,0.101,0.8737,-0.5489,3
2025-09-25,Consumer,-0.1386,0.3115,-0.9355,3
2025-09-25,Energy,0.4667,0.9675,0.0,2
2025-09-25,Financials,0.099,0.294,0.0,3
2025-09-25,Healthcare,-0.537,0.5886,-2.034,3
2025-09-25,Technology,0.2671,1.8073,-0.6116,3
2025-09-24,Consumer,0.0259,0.2048,-0.2265,3
2025-09-24,Energy,0.4133,1.118,0.0,2
2025-09-24,Financials,-0.2509,0.2174,-1.7226,3
2025-09-24,Healthcare,0.1803,1.185,-0.1658,3
2025-09-24,Technology,-0.2451,0.1807,-0.8332,3
2025-09-23,Consumer,-0.5493,0.036,-3.04,3
2025-09-23,Energy,0.6502,1.7229,0.0,2
2025-09-23,Financials,-0.0389,0.096,-0.4237,3
2025-09-23,Healthcare,0.6012,1.8723,0.0,3
2025-09-23,Technology,-0.7467,0.0,-2.8212,3
2025-09-22,Consumer,-0.3358,0.4788,-1.6632,3
2025-09-22,Energy,-0.2029,0.0,-0.7091,2
2025-09-22,Financials,-0.2176,0.0696,-0.7434,3
2025-09-22,Healthcare,0.0478,1.3692,-1.1238,3
2025-09-22,Technology,1.261,4.3096,-0.6719,3
2025-09-19,Consumer,-0.2073,0.1081,-1.2259,3
2025-09-19,Energy,-0.6575,0.0,-1.6557,2
2025-09-19,Financials,0.1351,0.4948,0.0,3
2025-09-19,Healthcare,0.2045,1.1656,-0.4969,3
2025-09-19,Technology,0.8853,3.2033,0.0,3
2025-09-18,Consumer,-0.3198,0.0,-1.108,3
2025-09-18,Energy,-0.4901,0.0,-1.1796,2
2025-09-18,Financials,0.5276,1.4202,0.0,3
2025-09-18,Healthcare,-0.5479,0.4158,-1.9876,3
2025-09-18,Technology,0.4536,3.494,-0.4645,3
2025-09-17,Consumer,0.1558,1.1512,-1.0382,3
2025-09-17,Energy,0.2192,0.5319,0.0,2
2025-09-17,Financials,0.5658,1.4607,0.0,3
2025-09-17,Healthcare,0.2643,0.6276,0.0,3
2025-09-17,Technology,-0.3466,0.3527,-2.6247,3
2025-09-16,Consumer,0.0059,1.1321,-0.8364,3
2025-09-16,Energy,0.8729,2.0739,0.0,2
2025-09-16,Financials,0.0127,0.1384,-0.1563,3
2025-09-16,Healthcare,-0.5255,0.0,-2.3312,3
2025-09-16,Technology,-0.3714,0.6126,-1.6146,3
2025-09-15,Consumer,0.1375,1.4377,-0.8059,3
2025-09-15,Energy,0.0742,0.1694,0.0,2
2025-09-15,Financials,0.2545,0.8589,-0.0,3
2025-09-15,Healthcare,-0.1066,0.4189,-0.688,3
2025-09-15,Technology,0.3592,1.1236,-0.0394,3
2025-09-12,Consumer,0.0678,0.8183,-0.7828,3
2025-09-12,Energy,-0.1757,0.0178,-0.7204,2
2025-09-12,Financials,-0.0814,0.4418,-0.5951,3
2025-09-12,Healthcare,-0.7567,0.0,-3.9823,3
2025-09-12,Technology,0.6496,1.7744,-0.0,3
2025-09-11,Consumer,0.4843,2.2308,-0.165,3
2025-09-11,Energy,-0.0071,0.2915,-0.32,2
2025-09-11,Financials,0.8126,1.9686,0.0,3
2025-09-11,Healthcare,0.7819,1.9695,0.0,3
2025-09-11,Technology,0.2453,1.4286,-0.0846,3
2025-09-10,Consumer,-1.2505,0.0,-3.3202,3
2025-09-10,Energy,0.8926,1.8986,0.0,2
2025-09-10,Financials,0.221,0.9031,-0.3182,3
2025-09-10,Healthcare,-0.2593,0.0,-0.6612,3
2025-09-10,Technology,0.1691,3.8475,-3.2259,3
2025-09-09,Consumer,0.2981,1.0176,0.0,3
2025-09-09,Energy,0.3201,0.7283,0.0,2
2025-09-09,Financials,1.0566,2.975,0.0,3
2025-09-09,Healthcare,1.4392,8.6401,-0.6568,3
2025-09-09,Technology,0.0023,1.4556,-1.4839,3
2025-09-08,Consumer,0.6901,1.761,0.0,3
2025-09-08,Energy,0.1972,0.5676,0.0,2
2025-09-08,Financials,-0.1049,0.4931,-0.6229,3
2025-09-08,Healthcare,0.0077,1.5409,-1.3264,3
2025-09-08,Technology,0.1106,0.7723,-0.7551,3
2025-09-05,Consumer,-0.1741,0.793,-1.4214,3
2025-09-05,Energy,-1.344,0.0,-2.8203,2
2025-09-05,Financials,-0.9445,-0.0,-3.1071,3
2025-09-05,Healthcare,0.4692,1.6142,-0.1846,3
2025-09-05,Technology,-0.8823,0.0,-2.703,3
2025-09-04,Consumer,1.0718,4.2878,0.0,3
2025-09-04,Energy,0.051,0.4379,-0.2341,2
2025-09-04,Financials,0.8447,2.5104,0.0,3
2025-09-04,Healthcare,0.0384,0.812,-1.0085,3
2025-09-04,Technology,0.2796,0.6095,-0.0,3
2025-09-03,Consumer,0.5135,1.6249,0.0,3
2025-09-03,Energy,-1.1884,0.0,-2.4239,2
2025-09-03,Financials,-0.1362,0.0,-0.714,3
2025-09-03,Healthcare,-0.182,0.0,-0.7606,3
2025-09-03,Technology,0.6268,3.809,-0.0937,3
2025-09-02,Consumer,-0.1964,0.8971,-1.5983,3
2025-09-02,Energy,0.279,0.7659,0.0,2
2025-09-02,Financials,-0.5223,0.0,-1.9322,3
2025-09-02,Healthcare,0.1742,0.8885,-0.3453,3
2025-09-02,Technology,-0.5507,0.0,-1.952,3
2025-08-29,Consumer,-0.0652,0.9052,-1.1226,3
2025-08-29,Energy,0.4082,0.8293,0.0,2
2025-08-29,Financials,0.058,0.4952,-0.2636,3
2025-08-29,Healthcare,0.6897,2.5075,-0.0,3
2025-08-29,Technology,-0.6807,0.0,-3.3246,3
2025-08-28,Consumer,0.1056,1.0824,-0.4802,3
2025-08-28,Energy,0.1456,0.5322,0.0,2
2025-08-28,Financials,0.1705,0.5981,0.0,3
2025-08-28,Healthcare,-0.526,0.0,-1.8747,3
2025-08-28,Technology,0.1138,0.8981,-0.7874,3
2025-08-27,Consumer,0.1799,0.869,0.0,3
2025-08-27,Energy,0.5812,1.1947,0.0,2
2025-08-27,Financials,0.0988,0.2587,-0.0,3
2025-08-27,Healthcare,0.3201,1.1484,0.0,3
2025-08-27,Technology,0.2262,0.9362,-0.0935,3
2025-08-26,Consumer,0.0486,0.3378,-0.0255,3
2025-08-26,Energy,-0.1887,0.0,-0.531,2
2025-08-26,Financials,0.696,1.5562,0.0,3
2025-08-26,Healthcare,-0.4464,0.0,-1.4531,3
2025-08-26,Technology,0.266,1.09,-0.4403,3
2025-08-25,Consumer,-0.4913,0.0,-1.7694,3
2025-08-25,Energy,0.1065,0.4134,0.0,2
2025-08-25,Financials,-0.145,0.0,-0.4523,3
2025-08-25,Healthcare,-0.6972,0.0,-2.8594,3
2025-08-25,Technology,0.0289,1.0225,-0.5855,3
2025-08-22,Consumer,0.1337,3.1043,-1.1535,3
2025-08-22,Energy,0.8919,1.8768,0.0,2
2025-08-22,Financials,1.298,3.6232,0.0,3
2025-08-22,Healthcare,0.3478,1.3417,0.0,3
2025-08-22,Technology,0.5975,1.7202,0.0,3
2025-08-21,Consumer,-1.3047,0.0,-4.4945,3
2025-08-21,Energy,0.5414,1.5207,0.0,2
2025-08-21,Financials,-0.1843,-0.0,-0.6563,3
2025-08-21,Healthcare,0.4399,1.4184,0.0,3
2025-08-21,Technology,-0.1432,0.0,-0.4911,3
2025-08-20,Consumer,0.1368,1.3988,-1.842,3
2025-08-20,Energy,0.459,1.0333,0.0,2
2025-08-20,Financials,0.168,0.5616,-0.097,3
2025-08-20,Healthcare,-0.1041,0.5849,-1.4462,3
2025-08-20,Technology,-0.4841,0.0,-1.9735,3
2025-08-19,Consumer,-0.1274,0.5859,-1.5033,3
2025-08-19,Energy,-0.0981,0.6559,-1.0481,2
2025-08-19,Financials,-0.2125,0.3339,-1.3106,3
2025-08-19,Healthcare,0.0832,0.9972,-1.3777,3
2025-08-19,Technology,-0.8434,0.0,-3.4998,3
2025-08-18,Consumer,0.2752,0.752,0.0,3
2025-08-18,Energy,-0.1424,0.216,-0.7857,2
2025-08-18,Financials,0.4131,2.0878,0.0,3
2025-08-18,Healthcare,0.1624,1.4736,-0.2784,3
2025-08-18,Technology,-0.0047,0.8645,-0.5902,3
2025-08-15,Consumer,-0.1555,0.0216,-0.6112,3
2025-08-15,Energy,0.2475,0.8959,0.0,2
2025-08-15,Financials,-0.8445,0.0,-2.2056,3
2025-08-15,Healthcare,2.1995,11.9784,0.0,3
2025-08-15,Technology,-0.3026,0.0,-0.8625,3
2025-08-14,Consumer,0.3945,2.8589,-0.3535,3
2025-08-14,Energy,-0.165,0.0,-0.4555,2
2025-08-14,Financials,0.4302,1.2494,0.0,3
2025-08-14,Healthcare,-0.0241,0.172,-0.1987,3
2025-08-14,Technology,0.061,0.365,-0.2357,3
2025-08-13,Consumer,-0.399,1.3952,-2.5381,3
2025-08-13,Energy,0.5778,1.3851,0.0,2
2025-08-13,Financials,-0.1939,0.1762,-0.7922,3
2025-08-13,Healthcare,1.1555,3.9148,0.0,3
2025-08-13,Technology,-0.1485,1.6024,-1.6363,3
2025-08-12,Consumer,0.0054,0.2539,-0.2983,3
2025-08-12,Energy,0.2322,0.6452,0.0,2
2025-08-12,Financials,1.2326,3.3563,0.0,3
2025-08-12,Healthcare,0.5553,3.6454,-0.5983,3
2025-08-12,Technology,0.5205,1.4317,0.0,3
2025-08-11,Consumer,0.0599,0.791,-0.6242,3
2025-08-11,Energy,-0.4787,-0.0,-1.0064,2
2025-08-11,Financials,0.0536,0.326,-0.2814,3
2025-08-11,Healthcare,0.1454,0.5899,0.0,3
2025-08-11,Technology,-0.206,-0.0,-0.8337,3
2025-08-08,Consumer,0.1259,0.5915,-0.1972,3
2025-08-08,Energy,0.5026,1.2079,0.0,2
2025-08-08,Financials,0.5456,2.4265,-0.0,3
2025-08-08,Healthcare,0.8394,2.5422,0.0,3
2025-08-08,Technology,0.9223,4.2358,-0.0,3
2025-08-07,Consumer,0.1758,0.9179,-0.2322,3
2025-08-07,Energy,-0.0693,0.2487,-0.5258,2
2025-08-07,Financials,-0.5507,0.0,-1.5136,3
2025-08-07,Healthcare,0.2255,1.2537,-0.4516,3
2025-08-07,Technology,0.5251,3.1794,-0.781,3
2025-08-06,Consumer,1.7874,4.0781,0.0,3
2025-08-06,Energy,-0.2127,0.0,-0.6807,2
2025-08-06,Financials,0.0362,0.5313,-0.3073,3
2025-08-06,Healthcare,-0.9135,-0.0,-3.3131,3
2025-08-06,Technology,0.8682,5.0907,-0.5324,3
2025-08-05,Consumer,-0.0863,0.9922,-1.2288,3
2025-08-05,Energy,0.3008,1.3241,-0.1211,2
2025-08-05,Financials,-0.3866,0.0,-0.9821,3
2025-08-05,Healthcare,1.5279,5.1849,-0.1754,3
2025-08-05,Technology,-0.4419,0.0,-1.473,3
2025-08-04,Consumer,-0.0046,1.1169,-1.4435,3
2025-08-04,Energy,-0.577,0.0,-2.0704,2
2025-08-04,Financials,0.7376,2.3197,0.0,3
2025-08-04,Healthcare,0.6229,2.2172,0.0,3
2025-08-04,Technology,1.049,3.615,0.0,3
2025-08-01,Consumer,-1.0397,1.5112,-8.2696,3
2025-08-01,Energy,-0.4875,0.0,-1.7915,2
2025-08-01,Financials,-1.2771,0.0,-3.406,3
2025-08-01,Healthcare,-0.3822,1.5722,-4.7243,3
2025-08-01,Technology,-1.099,0.0,-2.5004,3
2025-07-31,Consumer,0.5684,1.7029,0.0,3
2025-07-31,Energy,-0.3707,0.0,-1.2503,2
2025-07-31,Financials,-0.5917,0.0,-1.4387,3
2025-07-31,Healthcare,-1.6475,0.0,-6.1946,3
2025-07-31,Technology,0.4098,3.9475,-0.781,3
2025-07-30,Consumer,-0.3105,0.0,-0.7554,3
2025-07-30,Energy,-0.7695,0.0,-2.2098,2
2025-07-30,Financials,0.1208,0.8719,-0.168,3
2025-07-30,Healthcare,-0.1031,1.9037,-2.0165,3
2025-07-30,Technology,0.2037,2.1423,-1.0508,3
2025-07-29,Consumer,0.0059,0.7376,-0.7646,3
2025-07-29,Energy,0.443,1.2922,0.0,2
2025-07-29,Financials,0.0258,1.1511,-0.5805,3
2025-07-29,Healthcare,-1.0609,1.137,-7.4614,3
2025-07-29,Technology,-0.3311,0.0137,-1.2988,3
2025-07-28,Consumer,0.0946,0.5833,-0.1593,3
2025-07-28,Energy,0.468,0.942,0.0,2
2025-07-28,Financials,-0.2165,0.0,-0.7312,3
2025-07-28,Healthcare,-0.4658,0.3771,-1.9363,3
2025-07-28,Technology,0.2862,1.8732,-0.2356,3
2025-07-25,Consumer,0.1234,0.9006,-0.3402,3
2025-07-25,Energy,-0.2468,0.0,-0.6353,2
2025-07-25,Financials,0.3641,1.3627,0.0,3
2025-07-25,Healthcare,-0.0624,0.8902,-0.7431,3
2025-07-25,Technology,0.0787,0.554,-0.1381,3
2025-07-24,Consumer,0.317,1.7259,-0.7852,3
2025-07-24,Energy,0.638,1.7698,0.0,2
2025-07-24,Financials,0.1133,0.5193,-0.0708,3
2025-07-24,Healthcare,-0.7549,0.272,-4.7622,3
2025-07-24,Technology,0.4236,1.7332,-0.1821,3
2025-07-23,Consumer,0.0231,0.3605,-0.1774,3
2025-07-23,Energy,0.8334,2.0528,0.0,2
2025-07-23,Financials,0.8411,2.4429,0.0,3
2025-07-23,Healthcare,0.6934,2.5883,0.0,3
2025-07-23,Technology,0.3745,2.2451,-0.1166,3
2025-07-22,Consumer,-0.2063,0.1881,-0.7981,3
2025-07-22,Energy,0.1735,0.4535,0.0,2
2025-07-22,Financials,-0.0038,0.6108,-0.7918,3
2025-07-22,Healthcare,1.1432,3.6274,0.0,3
2025-07-22,Technology,-0.4289,0.9036,-2.5382,3
2025-07-21,Consumer,0.2829,1.4018,-0.3565,3
2025-07-21,Energy,0.005,0.2598,-0.2399,2
2025-07-21,Financials,-0.014,0.3381,-0.3191,3
2025-07-21,Healthcare,-0.1059,0.4032,-0.8582,3
2025-07-21,Technology,0.0034,0.6156,-0.5974,3
2025-07-18,Consumer,0.1088,1.005,-0.3103,3
2025-07-18,Energy,-1.0923,0.0,-3.4838,2
2025-07-18,Financials,0.2423,0.638,0.0,3
2025-07-18,Healthcare,-0.3145,0.4418,-1.8815,3
2025-07-18,Technology,-0.0185,0.5523,-0.341,3
2025-07-17,Consumer,0.0855,0.3092,-0.0631,3
2025-07-17,Energy,0.1165,0.9739,-0.5079,2
2025-07-17,Financials,0.5263,2.1508,-0.4204,3
2025-07-17,Healthcare,-0.4542,0.0,-1.5111,3
2025-07-17,Technology,0.3479,1.2025,-0.0666,3
2025-07-16,Consumer,-0.5555,0.0,-1.6855,3
2025-07-16,Energy,-0.2783,0.0,-0.6023,2
2025-07-16,Financials,0.0639,0.8982,-0.26,3
2025-07-16,Healthcare,1.0768,6.1932,-0.0,3
2025-07-16,Technology,0.1425,0.5021,-0.0395,3
2025-07-15,Consumer,-0.2439,0.2924,-1.3487,3
2025-07-15,Energy,-0.3799,-0.0,-0.8866,2
2025-07-15,Financials,-0.702,0.0,-1.9545,3
2025-07-15,Healthcare,-1.1537,0.0,-2.951,3
2025-07-15,Technology,0.8054,4.041,0.0,3
2025-07-14,Consumer,0.475,1.4619,0.0,3
2025-07-14,Energy,-0.9162,0.0,-2.3566,2
2025-07-14,Financials,0.4256,1.1845,0.0,3
2025-07-14,Healthcare,-0.3964,0.0,-1.1696,3
2025-07-14,Technology,-0.2963,-0.0,-1.2029,3
2025-07-11,Consumer,0.1289,1.2418,-0.4849,3
2025-07-11,Energy,0.2936,0.7394,-0.0,2
2025-07-11,Financials,-0.2601,0.0,-0.5881,3
2025-07-11,Healthcare,0.0879,1.5325,-0.5043,3
2025-07-11,Technology,0.0463,0.4997,-0.5885,3
2025-07-10,Consumer,-0.559,0.0,-2.0143,3
2025-07-10,Energy,0.4361,0.993,0.0,2
2025-07-10,Financials,0.6428,1.8031,0.0,3
2025-07-10,Healthcare,0.1068,0.9022,-1.1224,3
2025-07-10,Technology,0.1579,0.749,-0.4032,3
2025-07-09,Consumer,0.1301,1.4497,-0.3804,3
2025-07-09,Energy,-0.1213,0.0,-0.3415,2
2025-07-09,Financials,-0.1044,0.1344,-0.6575,3
2025-07-09,Healthcare,-0.2461,0.3145,-1.5567,3
2025-07-09,Technology,0.6209,1.8,0.0,3
2025-07-08,Consumer,-0.7922,0.0,-2.2748,3
2025-07-08,Energy,1.6835,3.962,0.0,2
2025-07-08,Financials,-1.3618,0.0,-3.1476,3
2025-07-08,Healthcare,0.5257,1.5056,-0.0,3
2025-07-08,Technology,0.1533,1.1122,-0.221,3
2025-07-07,Consumer,0.2594,1.0065,0.0,3
2025-07-07,Energy,-0.4063,0.0,-0.9715,2
2025-07-07,Financials,-0.6125,0.0,-1.7618,3
2025-07-07,Healthcare,-0.4324,0.0,-1.5686,3
2025-07-07,Technology,-0.4334,0.0,-1.6858,3
2025-07-03,Consumer,0.4716,1.5869,0.0,3
2025-07-03,Energy,0.3248,1.0356,0.0,2
2025-07-03,Financials,0.5664,1.8582,-0.0,3
2025-07-03,Healthcare,0.1414,0.3219,0.0,3
2025-07-03,Technology,0.5716,1.5781,-0.0,3
2025-07-02,Consumer,-0.2086,0.0,-0.6413,3
2025-07-02,Energy,0.8281,1.6569,0.0,2
2025-07-02,Financials,0.5076,1.3348,0.0,3
2025-07-02,Healthcare,-0.8016,1.1182,-5.697,3
2025-07-02,Technology,0.7674,2.5766,-0.1951,3
2025-07-01,Consumer,0.0927,0.4877,-0.402,3
2025-07-01,Energy,0.7495,1.6621,0.0,2
2025-07-01,Financials,0.2907,1.754,-0.1823,3
2025-07-01,Healthcare,1.653,4.5421,0.0,3
2025-07-01,Technology,-0.4591,1.2916,-2.9685,3
2025-06-30,Consumer,-0.1232,0.5243,-1.751,3
2025-06-30,Energy,-0.4655,0.0,-1.4445,2
2025-06-30,Financials,0.642,2.4522,0.0,3
2025-06-30,Healthcare,0.2258,0.9252,0.0,3
2025-06-30,Technology,0.4138,2.034,0.0,3
2025-06-27,Consumer,0.7292,2.8464,0.0,3
2025-06-27,Energy,-0.2512,0.0,-0.5546,2
2025-06-27,Financials,-0.1255,0.5312,-0.7164,3
2025-06-27,Healthcare,0.3669,2.1446,-0.2063,3
2025-06-27,Technology,0.2496,1.7611,-0.3035,3
2025-06-26,Consumer,0.1295,2.4199,-1.2749,3
2025-06-26,Energy,0.5849,1.4949,0.0,2
2025-06-26,Financials,0.9224,2.5811,0.0,3
2025-06-26,Healthcare,-0.0102,0.1987,-0.1773,3
2025-06-26,Technology,0.2058,1.0523,-0.2778,3
2025-06-25,Consumer,-0.4428,0.0,-1.5351,3
2025-06-25,Energy,-0.0488,0.0277,-0.2229,2
2025-06-25,Financials,0.4291,1.172,0.0,3
2025-06-25,Healthcare,-0.2208,0.0591,-1.1779,3
2025-06-25,Technology,0.9006,4.334,0.0,3
2025-06-24,Consumer,0.3234,2.0626,-0.2549,3
2025-06-24,Energy,-1.3242,0.0,-3.0428,2
2025-06-24,Financials,0.7011,2.3544,0.0,3
2025-06-24,Healthcare,0.5638,1.6429,0.0,3
2025-06-24,Technology,0.4729,2.5872,-0.5955,3
2025-06-23,Consumer,0.6177,2.4676,-0.5818,3
2025-06-23,Energy,-1.0949,0.0,-2.5807,2
2025-06-23,Financials,0.6494,1.7582,0.0,3
2025-06-23,Healthcare,0.1386,1.0214,-0.4404,3
2025-06-23,Technology,0.3788,1.8014,0.0,3
2025-06-20,Consumer,0.0507,1.0832,-1.3316,3
2025-06-20,Energy,0.5629,1.334,0.0,2
2025-06-20,Financials,0.3719,0.9765,0.0,3
2025-06-20,Healthcare,-0.3227,0.3769,-1.6895,3
2025-06-20,Technology,0.0894,2.2485,-1.1204,3
2025-06-18,Consumer,-0.078,0.8912,-1.0707,3
2025-06-18,Energy,-0.2885,0.0,-0.7105,2
2025-06-18,Financials,0.8702,1.8766,0.0,3
2025-06-18,Healthcare,-0.3539,0.0,-1.0828,3
2025-06-18,Technology,0.3141,0.9437,0.0,3
2025-06-17,Consumer,-0.2182,0.0,-0.6746,3
2025-06-17,Energy,0.8206,1.9311,0.0,2
2025-06-17,Financials,-0.2045,0.0,-0.5112,3
2025-06-17,Healthcare,-0.5126,0.3933,-1.8297,3
2025-06-17,Technology,-0.3375,0.0,-1.4011,3
2025-06-16,Consumer,0.1894,1.8859,-0.5908,3
2025-06-16,Energy,0.1008,0.3211,0.0,2
2025-06-16,Financials,0.85,2.3324,0.0,3
2025-06-16,Healthcare,-0.4905,-0.0,-1.1967,3
2025-06-16,Technology,0.6331,1.9159,0.0,3
2025-06-13,Consumer,-0.3654,0.0,-1.2466,3
2025-06-13,Energy,0.7066,2.1781,0.0,2
2025-06-13,Financials,-0.7109,0.0,-1.8509,3
2025-06-13,Healthcare,-0.4145,0.2809,-1.5604,3
2025-06-13,Technology,-0.7144,0.0,-2.0897,3
